% 1. Title: Premiership Data 2013 Season With 3 Bokies And Match Rating

% 2. Source: http://www.football-data.co.uk/data.php



@relation Premiership2013
@attribute 'HomeTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'AwayTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'FullTimeHomeTeamGoals' numeric
@attribute 'FullTimeAwayTeamGoals' numeric
@attribute 'HalfTimeHomeTeamGoals' numeric
@attribute 'HalfTimeAwayTeamGoals' numeric
@attribute 'HomeTeamShots' numeric
@attribute 'AwayTeamShots' numeric
@attribute 'HomeTeamShotsOnTarget' numeric
@attribute 'AwayTeamShotsOnTarget' numeric
@attribute 'HomeTeamFoulsCommitted' numeric
@attribute 'AwayTeamFoulsCommitted' numeric
@attribute 'HomeTeamCorners' numeric
@attribute 'AwayTeamCorners' numeric
@attribute 'HomeTeamYellowCards' numeric
@attribute 'AwayTeamYellowCards' numeric
@attribute 'HomeTeamRedCards' numeric
@attribute 'AwayTeamRedCards' numeric
@attribute 'Bet365HomeWinOdds' numeric
@attribute 'Bet365DrawOdds' numeric
@attribute 'Bet365AwayWinOdds' numeric
@attribute 'LadbrooksHomeWinOdds' numeric
@attribute 'LadbrooksDrawOdds' numeric
@attribute 'LadbrooksAwayWinOdds' numeric
@attribute 'WilliamHillHomeWinOdds' numeric
@attribute 'WilliamHillDrawOdds' numeric
@attribute 'WilliamHillAwayWinOdds' numeric
@attribute 'MatchRating' numeric
@attribute 'HomeWinFairOdds' numeric
@attribute 'DrawFairOdds' numeric
@attribute 'AwayWinFairOdds' numeric
@attribute 'HomeTeamLeagueScoreToThisPoint' numeric
@attribute 'AwayTeamLeagueScoreToThisPoint' numeric
@attribute 'class' { D,H,A }
@data
Fulham,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,H
ManCity,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,H
Portsmouth,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,D
Reading,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,A
Wigan,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,H
Birmingham,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,A
Fulham,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,0,A
Newcastle,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,0,D
Portsmouth,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,0,H
Reading,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,6,H
Tottenham,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,H
Wigan,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,4,H
Blackburn,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,D
Liverpool,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,6,D
ManCity,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,2,H
Arsenal,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,9,H
AstonVilla,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,H
Bolton,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,4,H
Chelsea,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,5,H
Derby,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,A
Everton,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,4,D
Sunderland,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,4,A
WestHam,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,6,D
ManUnited,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,H
Middlesbrough,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,4,D
Bolton,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,7,A
Fulham,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,D
Liverpool,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,1,H
ManUnited,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,4,H
Middlesbrough,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,4,H
Newcastle,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,7,H
Reading,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,4,A
Arsenal,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,5,H
AstonVilla,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,10,H
Blackburn,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,9,H
Birmingham,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,3,H
Chelsea,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10,8,D
Everton,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10,8,A
Portsmouth,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,10,D
Sunderland,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,4,H
Tottenham,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,10,A
WestHam,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,7,H
Wigan,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,4,D
ManCity,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,7,H
Derby,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,8,H
Arsenal,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13,4,H
Fulham,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-5,2.59,3.31,3.25,5,12,D
Liverpool,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11,7,D
Middlesbrough,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2.02,3.47,4.71,7,7,D
Reading,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-9,3.08,3.37,2.67,4,8,H
AstonVilla,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,10,H
Blackburn,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,6,A
Bolton,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-2,2.31,3.34,3.8,3,4,D
ManUnited,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2.08,3.43,4.46,11,11,H
Newcastle,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,10,H
Birmingham,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-5,2.59,3.31,3.25,8,14,A
Chelsea,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-1,2.23,3.36,4.01,11,6,D
Derby,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-14,4.06,3.62,2.11,4,4,D
ManCity,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-3,2.39,3.32,3.61,13,11,H
Portsmouth,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,1.79,3.75,5.84,9,7,H
Sunderland,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-6,2.69,3.32,3.09,8,9,A
WestHam,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-8,2.94,3.35,2.8,10,16,A
Wigan,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-7,2.81,3.33,2.94,8,12,A
Everton,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2.15,3.39,4.23,10,8,H
Tottenham,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-4,2.49,3.32,3.42,5,10,D
AstonVilla,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2.15,3.39,4.23,11,10,H
ManUnited,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,1.84,3.67,5.54,17,8,H
Arsenal,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,17,1.37,6.3,9.32,19,8,H
Blackburn,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1.96,3.53,4.97,12,8,H
Bolton,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2.02,3.47,4.71,5,12,A
Fulham,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-5,2.59,3.31,3.25,7,12,A
Liverpool,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,1.7,3.96,6.49,15,6,D
ManCity,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,1.9,3.59,5.25,16,8,H
Newcastle,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2.08,3.43,4.46,11,13,H
Reading,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,1.74,3.85,6.16,7,5,H
Arsenal,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12,1.53,4.61,7.86,22,5,H
AstonVilla,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-5,2.59,3.31,3.25,14,20,A
Blackburn,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10,1.61,4.24,7.17,15,10,H
Everton,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-10,3.24,3.4,2.54,13,16,A
Fulham,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,1.65,4.09,6.83,7,5,D
ManCity,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,1.84,3.67,5.54,19,8,H
Middlesbrough,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-3,2.39,3.32,3.61,8,15,A
Wigan,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-10,3.24,3.4,2.54,8,15,A
WestHam,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,1.79,3.75,5.84,10,8,H
Newcastle,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,1.9,3.59,5.25,14,7,H
Birmingham,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,1.84,3.67,5.54,8,8,H
Chelsea,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-6,2.69,3.32,3.09,18,22,H
ManUnited,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,19,1.31,7.61,9.66,23,8,H
Portsmouth,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2.02,3.47,4.71,18,13,D
Reading,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-10,3.24,3.4,2.54,10,17,H
Sunderland,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-2,2.31,3.34,3.8,8,8,D
Bolton,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-6,2.69,3.32,3.09,5,14,D
Derby,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-9,3.08,3.37,2.67,6,13,A
Liverpool,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-5,2.59,3.31,3.25,19,25,D
Tottenham,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-8,2.94,3.35,2.8,7,18,A
Arsenal,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-3,2.39,3.32,3.61,26,26,D
AstonVilla,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,1.79,3.75,5.84,15,6,H
Blackburn,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2.02,3.47,4.71,21,20,D
Everton,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2.15,3.39,4.23,16,11,H
Fulham,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2.08,3.43,4.46,9,13,H
Middlesbrough,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-7,2.81,3.33,2.94,8,7,D
Newcastle,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-7,2.81,3.33,2.94,17,19,A
Wigan,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-16,4.65,3.78,1.94,8,21,A
WestHam,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,1.84,3.67,5.54,14,6,D
ManCity,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1.96,3.53,4.97,22,9,H
Derby,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-8,2.94,3.35,2.8,6,15,A
Liverpool,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2.02,3.47,4.71,21,12,H
Sunderland,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-4,2.49,3.32,3.42,9,17,D
Birmingham,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-6,2.69,3.32,3.09,11,18,A
Bolton,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,1.79,3.75,5.84,7,9,D
Chelsea,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,1.74,3.85,6.16,24,19,D
ManUnited,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,1.65,4.09,6.83,27,22,H
Portsmouth,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11,1.57,4.41,7.51,22,25,D
Tottenham,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,1.7,3.96,6.49,8,8,H
Reading,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-13,3.82,3.55,2.21,13,27,A
Arsenal,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,20,1.29,8.56,9.76,30,8,H
Birmingham,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-15,4.33,3.69,2.02,11,23,A
Bolton,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-16,4.65,3.78,1.94,8,30,H
Derby,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-21,7.29,4.48,1.57,6,25,A
Everton,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,1.65,4.09,6.83,20,10,H
ManCity,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,1.74,3.85,6.16,26,13,H
Middlesbrough,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-10,3.24,3.4,2.54,10,21,A
Newcastle,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-7,2.81,3.33,2.94,18,24,A
Fulham,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-5,2.59,3.31,3.25,12,22,D
WestHam,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,1.9,3.59,5.25,18,11,D
Blackburn,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-2,2.31,3.34,3.8,23,24,A
AstonVilla,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2.15,3.39,4.23,27,33,A
Blackburn,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2.08,3.43,4.46,23,18,H
Chelsea,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,1.74,3.85,6.16,28,19,H
Portsmouth,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2.08,3.43,4.46,26,23,D
Reading,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,1.84,3.67,5.54,13,10,D
Sunderland,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2.02,3.47,4.71,10,6,H
Wigan,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-14,4.06,3.62,2.11,8,29,D
Liverpool,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,1.7,3.96,6.49,27,11,H
Tottenham,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,1.74,3.85,6.16,12,11,A
ManUnited,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13,1.5,4.84,8.19,30,13,H
Newcastle,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-14,4.06,3.62,2.11,18,36,D
AstonVilla,Portsmouth,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2.02,3.47,4.71,27,27,A
Chelsea,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,21,1.26,9.84,9.79,31,13,H
Everton,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11,1.57,4.41,7.51,24,13,H
ManUnited,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,21,1.26,9.84,9.79,33,6,H
Newcastle,Birmingham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-5,2.59,3.31,3.25,19,14,H
Reading,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-16,4.65,3.78,1.94,14,30,H
Blackburn,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-9,3.08,3.37,2.67,26,19,A
Bolton,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,1.79,3.75,5.84,11,9,H
Middlesbrough,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-13,3.82,3.55,2.21,11,37,H
Tottenham,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1.96,3.53,4.97,12,30,H
Birmingham,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-2,2.31,3.34,3.8,14,17,D
Derby,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-10,3.24,3.4,2.54,6,14,A
Fulham,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2.02,3.47,4.71,13,22,A
ManCity,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-5,2.59,3.31,3.25,30,14,H
Portsmouth,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,1.9,3.59,5.25,30,15,A
Sunderland,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-15,4.33,3.69,2.02,13,27,D
WestHam,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-8,2.94,3.35,2.8,22,27,A
Wigan,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-7,2.81,3.33,2.94,9,26,H
Arsenal,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-9,3.08,3.37,2.67,37,34,H
Liverpool,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-2,2.31,3.34,3.8,30,36,A
Arsenal,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2.15,3.39,4.23,40,18,H
AstonVilla,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2.02,3.47,4.71,28,33,D
