% 1. Title: Premiership Data 2013 Season

% 2. Source: http://www.football-data.co.uk/data.php



@relation Premiership2013
@attribute 'HomeTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'AwayTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'FullTimeHomeTeamGoals' numeric
@attribute 'FullTimeAwayTeamGoals' numeric
@attribute 'HalfTimeHomeTeamGoals' numeric
@attribute 'HalfTimeAwayTeamGoals' numeric
@attribute 'HomeTeamShots' numeric
@attribute 'AwayTeamShots' numeric
@attribute 'HomeTeamShotsOnTarget' numeric
@attribute 'AwayTeamShotsOnTarget' numeric
@attribute 'HomeTeamFoulsCommitted' numeric
@attribute 'AwayTeamFoulsCommitted' numeric
@attribute 'HomeTeamCorners' numeric
@attribute 'AwayTeamCorners' numeric
@attribute 'HomeTeamYellowCards' numeric
@attribute 'AwayTeamYellowCards' numeric
@attribute 'HomeTeamRedCards' numeric
@attribute 'AwayTeamRedCards' numeric
@attribute 'Bet365HomeWinOdds' numeric
@attribute 'Bet365DrawOdds' numeric
@attribute 'Bet365AwayWinOdds' numeric
@attribute 'LadbrooksHomeWinOdds' numeric
@attribute 'LadbrooksDrawOdds' numeric
@attribute 'LadbrooksAwayWinOdds' numeric
@attribute 'WilliamHillHomeWinOdds' numeric
@attribute 'WilliamHillDrawOdds' numeric
@attribute 'WilliamHillAwayWinOdds' numeric
@attribute 'class' { D,H,A }
@data
Bolton,Liverpool,2,3,1,1,8,26,5,14,14,7,5,11,3,1,1,0,7,4,1.53,5,3.5,1.57,7,3.75,1.53,A
Chelsea,Burnley,3,0,1,0,27,3,17,0,7,5,10,1,0,1,0,0,1.14,8,21,1.14,6,12,1.14,7,21,H
ManUnited,Arsenal,2,1,0,1,10,9,4,3,21,15,6,5,3,6,0,0,2.2,3.3,3.5,2,3,3.5,2.15,3.2,3.5,H
Stoke,Sunderland,1,0,1,0,13,9,7,6,9,8,10,10,0,2,0,0,2.38,3.25,3.2,2.2,3.2,2.8,2.38,3.1,3.1,H
Tottenham,Birmingham,2,1,0,0,20,11,14,6,12,10,7,3,2,2,0,0,1.36,4.75,9,1.33,4,8,1.33,4.6,10,H
Wolves,Hull,1,1,0,1,24,5,17,4,11,15,8,2,0,2,0,0,2.1,3.3,3.6,2.1,3.2,3,2.1,3.25,3.6,D
AstonVilla,Fulham,2,0,1,0,9,6,4,3,9,9,9,4,1,2,0,0,1.73,3.6,5.25,1.73,3.4,4,1.73,3.4,5.25,H
Everton,Wigan,2,1,0,0,26,12,14,7,11,24,12,5,1,5,0,0,1.73,3.6,5.25,1.8,3.2,4,1.75,3.3,5.25,H
Portsmouth,ManCity,0,1,0,1,11,12,6,8,12,7,3,11,2,1,0,0,6.5,3.8,1.57,4.5,3.5,1.62,6,3.8,1.57,A
Blackburn,Wolves,3,1,1,0,13,9,10,5,13,16,10,6,1,2,0,0,1.83,3.5,4.5,1.83,3.4,4.5,1.85,3.3,4.5,H
Liverpool,Burnley,4,0,2,0,27,6,16,3,8,10,7,5,0,2,0,0,1.2,6.5,15,1.17,7,15,1.17,6.5,17,H
ManCity,Arsenal,4,2,1,0,10,19,6,9,13,12,3,12,3,2,0,0,2.88,3.25,2.5,3,3.25,2.38,2.9,3.3,2.4,H
Portsmouth,Bolton,2,3,1,2,21,14,11,6,17,17,7,5,2,0,0,0,2.6,3.2,2.8,2.6,3.25,2.7,2.5,3.2,2.88,A
Stoke,Chelsea,1,2,1,1,4,18,2,10,13,11,4,14,3,3,0,0,9,4.5,1.4,8,4.5,1.4,9,4.6,1.36,A
Sunderland,Hull,4,1,1,1,7,6,4,5,18,15,7,8,2,2,0,0,1.75,3.5,5,1.8,3.25,5,1.75,3.3,5.25,H
Tottenham,ManUnited,1,3,1,2,11,17,7,13,16,13,3,9,3,2,0,1,3.1,3.4,2.3,3.1,3.4,2.25,3.1,3.3,2.3,A
Wigan,WestHam,1,0,0,0,12,12,6,5,13,11,6,7,2,1,0,0,2.3,3.25,3.25,2.25,3.3,3.2,2.25,3.2,3.25,H
Birmingham,AstonVilla,0,1,0,0,11,12,7,5,10,20,7,1,1,2,0,0,3.4,3.25,2.25,3.3,3.2,2.25,3.4,3.2,2.2,A
Fulham,Everton,2,1,0,1,14,6,8,6,6,10,5,3,1,0,0,0,2.6,3.2,2.8,2.5,3.3,2.8,2.62,3.2,2.7,H
Arsenal,Wigan,4,0,1,0,23,8,11,5,6,18,6,4,2,2,0,0,1.25,5.5,13,1.22,6.5,11,1.22,5.5,15,H
AstonVilla,Portsmouth,2,0,2,0,7,17,5,12,17,12,7,5,2,0,0,0,1.4,4.2,10,1.36,4.5,9,1.4,4.2,9,H
Bolton,Stoke,1,1,0,0,11,10,5,6,6,11,4,6,2,2,0,0,2.1,3.25,3.75,2.1,3.25,3.6,2.05,3.25,3.75,D
Burnley,Sunderland,3,1,1,1,10,8,3,5,4,15,4,4,0,3,0,0,2.88,3.25,2.5,2.8,3.3,2.5,2.88,3.2,2.5,H
Hull,Birmingham,0,1,0,0,16,14,11,9,15,13,10,8,0,2,0,0,2.4,3.25,3,2.3,3.3,3.1,2.38,3.25,3,A
WestHam,Liverpool,2,3,2,2,8,19,5,15,13,17,4,4,3,3,0,0,6.5,4,1.53,6,3.75,1.57,6.5,3.8,1.53,A
Chelsea,Tottenham,3,0,1,0,25,9,15,4,7,9,11,3,0,2,0,0,1.5,4,7,1.5,4,7,1.44,4.2,7.5,H
Everton,Blackburn,3,0,1,0,18,7,11,4,15,18,6,2,1,2,0,0,1.8,3.3,5,1.8,3.5,4.5,1.8,3.4,4.6,H
ManUnited,ManCity,4,3,1,1,21,10,11,6,15,14,11,1,2,2,0,0,1.57,4,6,1.62,3.75,5.5,1.62,3.75,5.5,H
Wolves,Fulham,2,1,1,0,12,3,4,1,14,11,3,3,1,1,0,0,2.5,3.25,2.88,2.6,3.3,2.62,2.5,3.2,2.88,H
Birmingham,Bolton,1,2,0,1,12,10,6,4,9,17,8,4,2,1,0,0,2.2,3.25,3.4,2.25,3.25,3.25,2.2,3.3,3.25,A
Blackburn,AstonVilla,2,1,1,1,15,10,7,5,14,11,6,5,2,3,1,0,3.1,3.25,2.38,3.1,3.25,2.3,3.1,3.3,2.25,H
Fulham,Arsenal,0,1,0,0,18,14,12,4,14,11,4,6,4,0,0,0,6.5,4,1.53,6.5,3.6,1.57,7.5,3.75,1.5,A
Liverpool,Hull,6,1,2,1,22,7,14,3,10,3,13,2,1,4,0,0,1.14,7.5,23,1.14,7.5,17,1.14,7,19,H
Portsmouth,Everton,0,1,0,1,16,12,12,8,14,17,5,6,0,3,0,0,4.2,3.4,1.91,4.33,3.5,1.83,4,3.3,1.95,A
Stoke,ManUnited,0,2,0,0,2,13,1,7,9,8,2,7,1,1,0,0,8.5,4.5,1.4,10,4.5,1.33,9,4.5,1.36,A
Tottenham,Burnley,5,0,2,0,18,10,12,7,10,14,2,7,1,1,0,0,1.33,5,10,1.3,5,10,1.33,4.8,9,H
Wigan,Chelsea,3,1,1,0,15,14,9,8,11,11,4,7,1,2,0,1,10,5,1.33,11,5,1.29,10,5,1.3,H
Sunderland,Wolves,5,2,1,0,10,15,8,11,18,11,7,8,1,3,0,0,1.73,3.6,5,1.73,3.5,5,1.7,3.6,5,H
ManCity,WestHam,3,1,2,1,20,12,12,8,18,14,11,5,1,1,0,0,1.44,4.33,7.5,1.4,4.5,8,1.4,4.33,8,H
Bolton,Tottenham,2,2,1,1,12,17,9,9,15,16,5,6,2,1,0,0,3.8,3.6,1.95,4,3.4,1.91,4,3.4,1.91,D
Burnley,Birmingham,2,1,0,0,15,10,13,6,17,11,8,4,0,3,0,0,2.3,3.25,3.2,2.2,3.3,3.3,2.1,3.2,3,H
Hull,Wigan,2,1,0,0,11,13,6,5,14,8,4,2,0,2,0,0,2.88,3.3,2.5,2.88,3.3,2.4,2.62,3.2,2.3,H
ManUnited,Sunderland,2,2,0,1,17,4,9,3,11,15,14,1,2,3,0,1,1.2,6.5,15,1.2,6.5,13,1.17,5.5,12,D
Wolves,Portsmouth,0,1,0,1,11,12,5,8,8,12,8,6,1,2,0,0,2,3.4,3.8,2,3.4,3.75,1.91,3.25,3.4,A
Arsenal,Blackburn,6,2,3,2,24,7,18,7,9,10,8,1,1,1,0,0,1.2,6.5,15,1.2,6.5,13,1.2,5,11,H
Chelsea,Liverpool,2,0,0,0,12,12,8,3,14,17,5,8,1,1,0,0,2.1,3.3,3.6,2.1,3.2,3.6,2.1,3.1,3.1,H
Everton,Stoke,1,1,0,0,24,8,17,6,5,15,11,4,1,3,0,0,1.57,4,6,1.57,3.6,6.5,1.53,3.5,5.5,D
WestHam,Fulham,2,2,1,0,20,10,10,6,12,9,8,4,3,2,0,1,2.2,3.25,3.4,2.2,3.3,3.3,2,3.2,3.2,D
AstonVilla,ManCity,1,1,1,0,12,9,6,7,10,8,6,6,1,2,0,0,2.75,3.25,2.63,2.62,3.3,2.62,2.62,3.3,2.62,D
Arsenal,Birmingham,3,1,2,1,20,3,12,2,8,16,7,3,1,2,0,0,1.17,7,19,1.17,7,15,1.17,7,17,H
AstonVilla,Chelsea,2,1,1,1,7,21,5,13,19,13,6,9,2,1,0,0,4.5,3.6,1.8,4.5,3.5,1.8,4.6,3.4,1.8,H
Everton,Wolves,1,1,0,0,13,12,5,6,6,15,6,5,1,3,0,1,1.44,4.2,6.5,1.5,4,7,1.44,4,8,D
ManUnited,Bolton,2,1,2,0,13,15,7,7,15,8,13,1,0,1,0,0,1.2,5.5,13,1.2,6.5,13,1.2,5,11,H
Portsmouth,Tottenham,1,2,0,2,23,9,13,4,14,13,10,9,3,3,1,1,4.5,3.5,1.83,4.5,3.5,1.8,4.6,3.4,1.8,A
Stoke,WestHam,2,1,1,1,11,12,4,11,16,13,5,6,3,3,0,0,2.1,3.3,3.6,2.1,3.3,3.5,2.15,3.3,3.4,H
Sunderland,Liverpool,1,0,1,0,13,15,7,6,20,17,1,7,2,1,0,0,4.2,3.4,1.91,4.5,3.5,1.8,4.6,3.4,1.8,H
Blackburn,Burnley,3,2,3,1,12,9,6,5,18,14,3,2,3,3,0,0,1.73,3.6,5,1.8,3.5,4.5,1.75,3.4,5,H
Wigan,ManCity,1,1,1,0,13,5,7,4,15,11,6,6,2,1,0,1,5,3.6,1.73,5,3.5,1.73,5,3.5,1.73,D
Fulham,Hull,2,0,1,0,17,5,11,2,13,15,7,4,1,1,0,0,1.67,3.6,5.5,1.62,3.75,5.5,1.62,3.75,5.5,H
Birmingham,Sunderland,2,1,1,0,19,14,13,6,9,14,6,8,3,1,0,0,2.9,3.25,2.5,2.88,3.3,2.4,2.8,3.3,2.5,H
Burnley,Wigan,1,3,1,1,12,13,9,8,12,11,7,4,2,0,0,0,2.5,3.3,2.88,2.4,3.3,2.88,2.4,3.3,2.9,A
Chelsea,Blackburn,5,0,1,0,26,5,15,2,8,10,8,0,0,1,0,0,1.2,6.5,15,1.2,6,15,1.17,6.5,19,H
Hull,Portsmouth,0,0,0,0,7,8,3,2,16,23,6,6,2,1,0,0,2.6,3.2,2.8,2.38,3.4,2.88,2.5,3.3,2.8,D
Tottenham,Stoke,0,1,0,0,22,8,12,2,8,18,7,1,0,3,0,0,1.44,4.33,7.5,1.44,4,8,1.44,4,8,A
Wolves,AstonVilla,1,1,0,0,8,12,4,8,10,16,8,3,1,2,0,0,3.5,3.2,2.2,3.5,3.3,2.1,3.4,3.3,2.15,D
Bolton,Everton,3,2,2,1,12,17,8,12,14,15,4,4,3,1,0,0,2.63,3.25,2.75,2.8,3.3,2.5,2.8,3.3,2.5,H
Liverpool,ManUnited,2,0,0,0,11,7,6,5,20,11,5,1,2,3,1,1,3,3.25,2.4,2.8,3.3,2.5,2.88,3.2,2.5,H
ManCity,Fulham,2,2,0,0,20,11,7,5,11,12,14,2,0,2,0,0,1.44,4.2,8,1.4,4.5,8,1.44,4,8,D
WestHam,Arsenal,2,2,0,2,15,15,9,10,17,15,6,8,3,2,1,0,7,4.2,1.5,7,4,1.5,7,4,1.5,D
Arsenal,Tottenham,3,0,2,0,18,7,12,5,10,10,6,2,1,1,0,0,1.57,4,6,1.62,3.75,5.5,1.57,3.8,6,H
Bolton,Chelsea,0,4,0,1,15,27,6,17,9,7,8,10,1,1,1,0,9,4.33,1.4,8,4,1.44,8.5,4.33,1.4,A
Burnley,Hull,2,0,1,0,11,8,5,6,12,13,8,1,1,4,0,1,1.91,3.4,4.2,1.83,3.5,4.33,1.91,3.4,4,H
Everton,AstonVilla,1,1,1,0,9,13,4,8,15,16,3,4,1,3,1,1,2.5,3.25,2.88,2.62,3.3,2.62,2.4,3.3,2.9,D
Fulham,Liverpool,3,1,1,1,10,6,6,3,10,13,2,2,1,0,0,2,4.2,3.4,1.91,4.33,3.5,1.83,4.33,3.4,1.85,H
ManUnited,Blackburn,2,0,0,0,20,2,11,1,10,21,7,2,0,2,0,0,1.17,7,19,1.17,7,15,1.17,6.5,19,H
Portsmouth,Wigan,4,0,2,0,21,8,11,3,11,10,7,4,0,1,0,0,2.38,3.3,3,2.38,3.4,2.88,2.38,3.3,2.9,H
Stoke,Wolves,2,2,2,0,10,11,5,7,13,15,4,3,0,3,0,0,1.91,3.4,4.2,1.83,3.5,4.33,1.91,3.4,4,D
Sunderland,WestHam,2,2,1,2,17,15,7,9,12,16,7,3,3,3,1,1,2,3.3,4,1.91,3.4,4,1.95,3.3,4,D
Birmingham,ManCity,0,0,0,0,7,14,4,6,9,8,4,8,3,1,1,0,4.33,3.6,1.83,4.5,3.5,1.8,4.33,3.5,1.83,D
WestHam,AstonVilla,2,1,1,0,14,13,7,10,11,12,6,14,2,4,0,1,2.75,3.3,2.63,2.88,3.3,2.4,2.62,3.3,2.62,H
AstonVilla,Bolton,5,1,2,1,19,13,13,9,17,16,8,1,1,4,0,0,1.8,3.5,4.75,1.73,3.5,5,1.73,3.5,5,H
Blackburn,Portsmouth,3,1,0,1,10,9,6,3,12,18,8,5,3,3,0,0,2.1,3.4,3.6,2,3.4,3.75,2.05,3.3,3.6,H
ManCity,Burnley,3,3,1,2,13,6,8,4,10,11,8,3,1,3,0,0,1.33,4.75,11,1.33,5,9,1.33,4.8,9.5,D
Tottenham,Sunderland,2,0,1,0,10,14,8,6,10,19,4,4,1,2,0,0,1.57,3.75,6.5,1.57,3.6,6.5,1.53,3.8,6.5,H
Wolves,Arsenal,1,4,0,3,8,11,6,6,9,15,4,4,2,3,0,0,9,4.75,1.36,8,4.5,1.4,8,4.8,1.36,A
Chelsea,ManUnited,1,0,0,0,12,21,9,10,13,15,0,7,3,3,0,0,2,3.25,4,2.1,3.2,3.6,2.05,3.25,3.75,H
Hull,Stoke,2,1,0,1,16,7,8,4,12,14,4,2,1,4,0,1,2.75,3.3,2.6,2.7,3.25,2.6,2.8,3.3,2.5,H
WestHam,Everton,1,2,0,1,16,9,7,6,12,18,5,4,0,5,0,0,2.4,3.3,3,2.4,3.3,2.88,2.4,3.3,2.9,A
Wigan,Fulham,1,1,1,1,19,7,12,3,15,16,10,6,2,1,0,0,2.25,3.2,3.4,2.3,3.3,3.1,2.37,3.25,3,D
Liverpool,Birmingham,2,2,1,2,27,5,14,2,7,9,11,1,1,2,0,0,1.36,4.5,10,1.3,5,11,1.33,4.5,10.5,D
Birmingham,Fulham,1,0,1,0,3,12,2,5,7,9,0,7,1,0,0,0,2.5,3.2,2.9,2.4,3.3,2.88,2.5,3.2,2.87,H
Burnley,AstonVilla,1,1,1,0,11,10,6,6,6,12,6,8,0,3,0,0,3.4,3.3,2.2,3.2,3.3,2.25,3.3,3.2,2.25,D
Chelsea,Wolves,4,0,3,0,23,4,14,3,4,14,5,6,0,2,0,0,1.17,7,19,1.17,7,15,1.17,6.5,19,H
Hull,WestHam,3,3,3,2,12,16,8,10,9,17,5,3,0,4,1,0,2.88,3.25,2.5,2.8,3.3,2.5,2.8,3.1,2.6,D
Liverpool,ManCity,2,2,0,0,10,9,6,6,9,13,7,3,2,0,0,0,1.91,3.4,4.2,1.83,3.4,4.5,1.95,3.3,4,D
ManUnited,Everton,3,0,1,0,18,11,11,5,4,6,13,4,2,2,0,0,1.4,4.5,9,1.4,4.5,8,1.4,4.2,9,H
Sunderland,Arsenal,1,0,0,0,5,9,1,3,10,10,2,6,2,1,0,0,6,3.75,1.62,6,3.75,1.57,6,3.4,1.67,H
Bolton,Blackburn,0,2,0,1,15,15,8,11,13,12,7,7,3,1,0,0,2.25,3.2,3.4,2.2,3.3,3.3,2.3,3.2,3.2,A
Stoke,Portsmouth,1,0,0,0,9,14,3,7,15,13,4,4,1,2,0,0,2.1,3.4,3.5,2.1,3.3,3.5,2.15,3.2,3.5,H
Tottenham,Wigan,9,1,1,0,28,11,16,5,9,11,10,5,1,0,0,0,1.44,4.33,8,1.5,4,7,1.44,4,8,H
Fulham,Blackburn,3,0,1,0,8,7,4,3,7,13,3,3,0,0,0,0,2.1,3.3,3.6,2.1,3.3,3.5,2.1,3.25,3.6,H
Hull,Everton,3,2,3,0,8,5,7,3,18,23,3,4,1,4,0,0,3.5,3.3,2.15,3.2,3.3,2.2,3.6,3.25,2.1,H
AstonVilla,Tottenham,1,1,1,0,12,23,4,17,10,8,7,9,0,1,0,0,2.5,3.25,2.88,2.38,3.4,2.88,2.5,3.3,2.8,D
Blackburn,Stoke,0,0,0,0,11,7,4,4,12,11,9,2,1,2,0,0,1.91,3.4,4.2,1.83,3.4,4.5,1.91,3.3,4.2,D
Fulham,Bolton,1,1,0,1,12,4,7,2,7,21,8,5,1,6,0,0,1.91,3.5,4.2,1.83,3.4,4.5,1.91,3.4,4,D
ManCity,Hull,1,1,1,0,17,8,7,3,14,12,8,2,1,3,0,0,1.29,5.5,11,1.3,5,11,1.25,5.5,12,D
Portsmouth,ManUnited,1,4,1,1,20,12,12,8,16,10,4,8,4,3,0,0,10,4.5,1.36,9,4.5,1.36,9,4.6,1.36,A
WestHam,Burnley,5,3,3,0,9,16,5,10,10,15,1,7,2,1,0,1,1.8,3.6,4.5,1.83,3.5,4.33,1.8,3.5,4.5,H
Wigan,Sunderland,1,0,0,0,16,9,10,4,12,14,5,8,0,3,0,0,2.4,3.4,2.9,2.5,3.3,2.8,2.4,3.3,2.9,H
Arsenal,Chelsea,0,3,0,2,5,7,3,5,17,12,4,3,2,2,0,0,2.7,3.2,2.7,2.62,3.3,2.62,2.62,3.2,2.7,A
Everton,Liverpool,0,2,0,1,12,9,8,7,15,12,6,4,1,0,0,0,3.5,3.4,2.1,3.3,3.3,2.2,3.6,3.25,2.1,A
Wolves,Birmingham,0,1,0,1,8,13,2,7,14,8,6,5,2,1,0,0,2.4,3.2,3.1,2.38,3.2,3,2.3,3.2,3.2,A
Arsenal,Stoke,2,0,1,0,12,5,8,4,3,7,10,2,0,0,0,0,1.29,5,13,1.25,5.5,12,1.25,5.5,12,H
AstonVilla,Hull,3,0,2,0,13,5,6,1,15,15,9,3,4,3,0,0,1.44,4.33,7.5,1.44,4,8,1.44,4.2,7.5,H
Blackburn,Liverpool,0,0,0,0,9,15,3,11,15,9,1,8,1,0,0,0,5.25,3.8,1.67,5,3.5,1.73,5,3.5,1.73,D
ManCity,Chelsea,2,1,1,1,13,10,8,6,12,17,9,6,1,6,0,0,4.2,3.4,1.91,4.33,3.5,1.83,4.33,3.5,1.83,H
Portsmouth,Burnley,2,0,0,0,9,14,4,8,16,14,5,5,4,2,0,0,1.91,3.4,4.2,1.83,3.5,4.33,1.83,3.4,4.5,H
WestHam,ManUnited,0,4,0,1,11,18,7,11,8,16,2,8,0,1,0,0,8,4.2,1.44,7.5,4.2,1.44,7.5,4.2,1.44,A
Wigan,Birmingham,2,3,1,0,18,10,7,9,14,8,2,2,2,0,0,0,2.1,3.3,3.6,2.1,3.3,3.5,2.05,3.25,3.6,A
Wolves,Bolton,2,1,1,0,12,17,11,10,9,16,11,10,2,1,0,0,2.38,3.25,3.1,2.38,3.25,3,2.3,3.2,3.2,H
Everton,Tottenham,2,2,0,0,15,19,6,11,11,18,1,6,4,4,0,0,2.88,3.25,2.5,3,3.4,2.3,2.8,3.3,2.5,D
Fulham,Sunderland,1,0,1,0,16,8,5,5,9,12,4,8,1,2,0,0,2.1,3.3,3.6,2.1,3.3,3.5,2.1,3.3,3.5,H
Birmingham,WestHam,1,0,0,0,16,14,9,7,12,13,11,7,3,4,0,1,2.1,3.3,3.6,2,3.4,3.75,2.15,3.3,3.4,H
Bolton,ManCity,3,3,2,2,12,14,8,6,11,9,5,9,3,3,0,1,4.5,3.6,1.8,4.5,3.5,1.8,4.5,3.5,1.8,D
Burnley,Fulham,1,1,0,0,10,12,8,6,12,8,7,4,0,2,0,0,2.63,3.25,2.75,2.5,3.3,2.8,2.62,3.3,2.62,D
Chelsea,Everton,3,3,2,2,25,10,13,7,13,17,7,1,0,1,0,0,1.25,5.5,15,1.25,5.5,12,1.22,5.5,15,D
Hull,Blackburn,0,0,0,0,9,14,7,9,14,19,3,4,1,2,0,0,2.8,3.25,2.6,2.8,3.3,2.5,2.8,3.3,2.5,D
ManUnited,AstonVilla,0,1,0,1,16,8,9,5,4,14,9,4,1,1,0,0,1.5,4.2,7,1.44,4,8,1.5,4,7,A
Stoke,Wigan,2,2,1,1,14,11,5,8,19,8,5,3,5,1,0,0,2.1,3.3,3.6,2.1,3.3,3.5,2.1,3.3,3.5,D
Sunderland,Portsmouth,1,1,1,0,16,9,9,6,12,14,9,6,4,3,0,1,1.8,3.5,4.75,1.8,3.5,4.5,1.8,3.5,4.5,D
Tottenham,Wolves,0,1,0,1,18,3,10,3,8,13,1,5,0,5,0,0,1.25,5.75,13,1.29,5,11,1.25,5.5,12,A
Liverpool,Arsenal,1,2,1,0,6,7,3,5,19,16,3,4,3,3,0,0,2.2,3.3,3.4,2.1,3.4,3.4,2.15,3.25,3.4,A
Birmingham,Blackburn,2,1,1,0,13,8,6,4,8,16,6,7,2,2,0,0,2.2,3.25,3.4,2.1,3.3,3.5,2.25,3.1,3.4,H
Bolton,WestHam,3,1,0,0,23,9,12,6,10,7,8,4,4,1,0,0,2.25,3.3,3.25,2.2,3.3,3.3,2.25,3.2,3.25,H
ManUnited,Wolves,3,0,2,0,12,4,9,1,11,11,8,3,1,1,0,0,1.17,7,19,1.2,6.5,13,1.2,6,15,H
Sunderland,AstonVilla,0,2,0,1,15,11,5,4,16,14,7,1,2,2,1,0,2.88,3.3,2.5,2.88,3.4,2.38,3,3.2,2.4,A
Burnley,Arsenal,1,1,1,1,8,17,3,9,11,11,3,6,2,0,0,0,7,4.2,1.5,7,4,1.5,7,4,1.5,D
Chelsea,Portsmouth,2,1,1,0,21,7,8,3,11,11,11,2,0,0,0,0,1.14,8,19,1.17,7,15,1.14,7.5,17,H
Liverpool,Wigan,2,1,1,0,12,8,7,5,12,11,13,0,1,1,0,0,1.33,4.75,11,1.33,5,9,1.33,4.5,11,H
Tottenham,ManCity,3,0,1,0,19,9,7,5,10,8,5,6,2,3,0,0,2.25,3.3,3.25,2.25,3.3,3.2,2.25,3.4,3.1,H
Arsenal,Hull,3,0,1,0,18,6,9,2,9,14,8,0,1,5,0,0,1.22,6,15,1.22,6,13,1.2,6,15,H
AstonVilla,Stoke,1,0,0,0,17,13,8,5,9,12,3,4,0,1,0,0,1.4,4.33,9,1.44,4,8,1.4,4.2,9,H
Blackburn,Tottenham,0,2,0,1,13,7,9,2,7,6,5,0,0,1,0,0,3.3,3.4,2.2,3.3,3.3,2.2,3.2,3.3,2.15,A
Fulham,ManUnited,3,0,1,0,10,16,7,4,10,9,5,2,0,1,0,0,6.5,4,1.57,6.5,3.6,1.57,6.5,4,1.53,H
ManCity,Sunderland,4,3,3,2,11,7,5,5,13,8,6,4,2,2,0,1,1.53,4,7,1.5,4,7,1.44,4.2,7.5,H
Portsmouth,Liverpool,2,0,1,0,14,7,6,3,7,12,8,10,3,3,0,1,5.5,4,1.62,6,3.6,1.62,6,3.8,1.57,H
Everton,Birmingham,1,1,1,1,19,2,7,1,8,9,6,4,0,3,0,0,1.83,3.5,4.5,1.8,3.5,4.5,1.8,3.4,4.6,D
WestHam,Chelsea,1,1,1,0,6,20,5,6,17,16,5,5,4,3,0,0,8.5,4.5,1.4,8,4.5,1.4,8.5,4.6,1.36,D
Wolves,Burnley,2,0,1,0,12,10,12,6,17,9,5,5,2,1,0,0,2.1,3.3,3.6,2.1,3.25,3.6,2,3.4,3.75,H
Birmingham,Chelsea,0,0,0,0,11,27,4,12,6,17,7,11,1,2,0,1,6.5,3.8,1.57,7,4,1.5,6.5,3.6,1.44,D
Burnley,Bolton,1,1,0,1,15,11,7,5,11,12,8,2,0,0,0,0,2.38,3.3,3,2.25,3.3,3.2,2.15,3.25,2.87,D
Fulham,Tottenham,0,0,0,0,15,6,6,1,19,12,4,2,1,0,0,0,2.8,3.4,2.5,2.8,3.3,2.5,2.75,3.2,2.25,D
Liverpool,Wolves,2,0,0,0,14,6,10,2,9,10,7,1,0,1,0,1,1.29,5.5,11,1.29,5,12,1.25,4.5,10,H
ManCity,Stoke,2,0,2,0,12,7,6,3,13,10,7,6,0,2,0,0,1.44,4.33,7.5,1.44,4,8,1.4,4,6.5,H
Sunderland,Everton,1,1,1,0,10,12,6,4,17,16,4,12,1,3,0,0,2.38,3.3,3,2.4,3.4,2.88,2.2,3.25,2.75,D
WestHam,Portsmouth,2,0,1,0,13,11,5,7,10,19,6,4,0,3,0,0,2.1,3.3,3.6,2.2,3.3,3.3,2,3.2,3.2,H
Wigan,Blackburn,1,1,0,1,14,8,8,3,10,18,6,2,1,4,0,0,2.3,3.25,3.2,2.3,3.3,3.1,2.15,3.25,2.87,D
Arsenal,AstonVilla,3,0,0,0,19,7,12,3,14,18,10,4,1,3,0,0,1.73,3.5,5,1.73,3.5,5,1.57,3.5,5,H
Hull,ManUnited,1,3,0,1,12,19,6,11,13,17,5,6,0,2,0,0,8,4.2,1.4,8,4.5,1.4,7.5,4.2,1.33,A
Blackburn,Sunderland,2,2,0,0,21,13,11,8,6,20,4,4,1,4,0,0,2.1,3.3,3.6,2.1,3.2,3,2.1,3.3,2.87,D
Chelsea,Fulham,2,1,0,1,18,3,11,3,9,13,10,6,1,1,0,0,1.36,4.5,10,1.33,4,8,1.25,4.8,8.5,H
Everton,Burnley,2,0,0,0,24,12,16,9,7,18,10,6,1,5,0,1,1.57,3.8,6.5,1.53,3.5,5.5,1.53,3.5,5.5,H
Stoke,Birmingham,0,1,0,0,12,9,6,5,15,13,10,7,2,3,0,0,2.4,3.25,3,2.3,3.25,2.62,2.2,3.25,2.75,A
Tottenham,WestHam,2,0,1,0,21,3,9,2,9,14,9,3,2,3,0,0,1.44,4.2,8,1.44,3.75,6,1.36,4,7,H
Wolves,ManCity,0,3,0,1,11,12,6,5,16,11,8,3,3,2,0,0,4.5,3.6,1.8,3.75,3.5,1.73,4.2,3.5,1.67,A
