% 1. Title: Premiership Data 2013 Season

% 2. Source: http://www.football-data.co.uk/data.php



@relation Premiership2013
@attribute 'HomeTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Burnley, Chelsea, Derby, Everton, Fulham, Hull, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'AwayTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Burnley, Chelsea, Derby, Everton, Fulham, Hull, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'FullTimeHomeTeamGoals' numeric
@attribute 'FullTimeAwayTeamGoals' numeric
@attribute 'HalfTimeHomeTeamGoals' numeric
@attribute 'HalfTimeAwayTeamGoals' numeric
@attribute 'HomeTeamShots' numeric
@attribute 'AwayTeamShots' numeric
@attribute 'HomeTeamShotsOnTarget' numeric
@attribute 'AwayTeamShotsOnTarget' numeric
@attribute 'HomeTeamFoulsCommitted' numeric
@attribute 'AwayTeamFoulsCommitted' numeric
@attribute 'HomeTeamCorners' numeric
@attribute 'AwayTeamCorners' numeric
@attribute 'HomeTeamYellowCards' numeric
@attribute 'AwayTeamYellowCards' numeric
@attribute 'HomeTeamRedCards' numeric
@attribute 'AwayTeamRedCards' numeric
@attribute 'Bet365HomeWinOdds' numeric
@attribute 'Bet365DrawOdds' numeric
@attribute 'Bet365AwayWinOdds' numeric
@attribute 'WilliamHillHomeWinOdds' numeric
@attribute 'WilliamHillDrawOdds' numeric
@attribute 'WilliamHillAwayWinOdds' numeric
@attribute 'class' { D,H,A }
@data
ManUnited,Tottenham,3,1,0,0,15,9,8,3,13,10,4,4,1,0,0,0,1.5,4.2,7,1.44,4.5,6.5,H
WestHam,Wigan,3,2,2,1,9,12,7,10,9,10,4,5,1,2,0,0,1.83,3.6,4.33,1.8,3.5,4.5,H
Wolves,Blackburn,1,1,0,1,14,12,5,8,9,8,4,4,0,1,0,0,2.2,3.25,3.4,2.25,3.2,3.3,D
AstonVilla,Birmingham,1,0,0,0,10,16,6,14,12,16,7,5,1,4,0,0,1.62,3.75,6,1.57,3.8,6,H
Burnley,Liverpool,0,4,0,0,12,12,6,10,13,11,4,5,2,1,0,0,5.5,4,1.62,5.5,4,1.57,A
Chelsea,Stoke,7,0,3,0,29,3,18,2,14,12,7,0,0,3,0,0,1.14,8,21,1.12,8,21,H
Everton,Fulham,2,1,0,1,15,8,9,6,7,12,9,3,0,1,0,0,1.36,4.5,10,1.4,4.33,8.5,H
Birmingham,Burnley,2,1,2,0,13,12,4,7,11,10,6,8,2,1,0,0,1.5,4.2,7,1.5,4.1,6.5,H
ManCity,AstonVilla,3,1,2,1,17,10,12,6,6,9,13,5,1,2,0,0,1.83,3.6,4.33,1.83,3.6,4.2,H
Portsmouth,Wolves,3,1,2,1,12,18,8,11,10,13,7,9,0,1,0,0,2.38,3.25,3.1,2.4,3.3,2.9,H
Stoke,Everton,0,0,0,0,12,11,6,9,10,10,6,5,0,0,0,0,3.6,3.3,2.1,3.6,3.3,2.05,D
Tottenham,Bolton,1,0,1,0,25,11,12,7,11,10,11,7,0,3,0,0,1.29,5.5,10,1.25,5.5,12,H
Fulham,WestHam,3,2,1,0,5,7,3,5,10,14,9,3,0,0,0,0,2.38,3.25,3.1,2.25,3.25,3.2,H
Liverpool,Chelsea,0,2,0,1,7,15,2,11,7,7,9,5,1,2,0,0,4,3.8,1.83,4,3.6,1.85,A
Sunderland,ManUnited,0,1,0,1,10,14,2,9,10,9,9,4,3,2,0,0,9.5,4.75,1.36,8,4.8,1.36,A
Blackburn,Arsenal,2,1,1,1,11,6,7,4,19,15,5,8,2,2,0,0,3.5,3.4,2.1,3.5,3.4,2.05,H
Wigan,Hull,2,2,1,1,13,6,7,3,11,14,8,1,2,0,0,0,1.8,3.6,4.5,1.75,3.5,4.8,D
Fulham,Stoke,0,1,0,0,12,5,6,2,7,6,8,3,1,3,0,0,2.1,3.3,3.6,2.05,3.3,3.6,A
ManCity,Tottenham,0,1,0,0,10,10,5,6,12,14,9,7,0,3,0,0,2,3.4,3.8,2,3.4,3.75,A
Arsenal,Fulham,4,0,3,0,16,5,11,2,11,10,5,2,2,2,0,0,1.2,7,13,1.17,7,15,H
AstonVilla,Blackburn,0,1,0,0,16,9,12,3,14,12,11,5,2,1,0,0,1.57,4,6,1.53,4,6,A
Bolton,Birmingham,2,1,1,0,14,10,8,5,14,17,3,6,2,5,0,0,2.25,3.3,3.3,2.2,3.25,3.3,H
Burnley,Tottenham,4,2,1,2,16,16,12,11,9,8,5,6,0,0,0,0,7,4.2,1.5,7,4,1.5,H
Chelsea,Wigan,8,0,2,0,17,4,10,3,14,9,2,3,2,2,0,1,1.1,10,23,1.1,9,21,H
Everton,Portsmouth,1,0,0,0,21,10,13,4,12,11,14,1,0,0,0,0,1.29,5.5,11,1.29,5.5,10,H
Hull,Liverpool,0,0,0,0,11,19,6,7,15,11,2,6,1,0,0,0,6.5,3.8,1.57,6,4,1.53,D
ManUnited,Stoke,4,0,2,0,18,4,13,4,10,4,10,2,2,0,0,0,1.13,8,23,1.11,8.5,21,H
WestHam,ManCity,1,1,1,1,12,17,8,6,12,7,4,3,2,0,0,0,4,3.6,1.91,4.33,3.5,1.83,D
Wolves,Sunderland,2,1,1,1,14,11,7,5,11,19,4,1,1,2,0,2,2.25,3.4,3.25,2.3,3.2,3.2,H
Arsenal,WestBrom,1,0,1,0,24,5,14,4,11,8,7,5,0,0,0,0,1.2,6.5,15,1.17,5.5,12,H
Bolton,Stoke,3,1,3,0,14,8,8,2,13,12,4,3,1,2,0,0,1.83,3.5,4.5,1.8,3.1,4,H
Everton,Blackburn,2,3,1,1,10,15,5,11,11,9,3,5,2,2,0,0,2,3.3,4,1.95,3.1,3.5,A
Hull,Fulham,2,1,1,1,11,12,6,6,10,9,5,6,3,0,0,0,2.6,3.2,2.8,2.5,2.9,2.62,H
Middlesbrough,Tottenham,2,1,0,0,14,8,10,5,11,12,7,9,1,2,0,0,3.2,3.4,2.25,2.9,3.2,2.15,H
Sunderland,Liverpool,0,1,0,0,6,14,3,8,13,12,1,8,0,2,0,0,5.5,3.6,1.67,5.5,3.3,1.57,A
WestHam,Wigan,2,1,2,0,15,22,8,9,14,11,6,10,2,1,0,0,1.91,3.4,4.2,1.83,3.2,3.75,H
AstonVilla,ManCity,4,2,0,0,14,13,10,8,8,11,7,8,0,1,0,0,1.91,3.4,4.33,1.91,3.2,3.5,H
Chelsea,Portsmouth,4,0,3,0,18,12,11,8,10,6,8,3,0,1,0,0,1.33,5,10,1.3,4.2,8.5,H
ManUnited,Newcastle,1,1,1,1,18,11,12,4,15,11,6,6,3,0,0,0,1.29,5.5,11,1.25,4.5,10,D
Blackburn,Hull,1,1,1,1,12,7,5,4,11,15,6,3,0,1,0,0,1.57,3.75,7,1.57,3.8,6,D
Fulham,Arsenal,1,0,1,0,5,15,2,6,14,6,1,5,2,0,0,0,6.5,3.75,1.57,6,3.8,1.57,H
Liverpool,Middlesbrough,2,1,0,0,16,9,8,4,10,12,14,3,2,1,0,0,1.36,4.5,10,1.36,4.5,9.5,H
Newcastle,Bolton,1,0,0,0,10,9,8,4,8,13,4,6,1,2,0,0,1.8,3.5,4.75,1.83,3.4,4.5,H
Stoke,AstonVilla,3,2,1,0,8,5,2,2,15,5,2,8,1,0,0,0,5,3.6,1.73,5,3.6,1.7,H
Tottenham,Sunderland,1,2,0,0,18,12,11,7,12,12,12,6,1,2,0,0,1.5,4,7,1.44,4.2,7.5,A
WestBrom,Everton,1,2,0,0,14,9,4,7,11,14,11,5,3,1,0,0,2.88,3.25,2.5,2.62,3.3,2.62,A
ManCity,WestHam,3,0,0,0,14,3,9,0,12,16,6,3,0,2,0,1,2.3,3.25,3.2,2.25,3.3,3.2,H
Wigan,Chelsea,0,1,0,1,10,7,6,3,13,17,7,7,1,2,0,0,8.5,4.5,1.4,8.5,4.33,1.4,A
Portsmouth,ManUnited,0,1,0,1,13,12,6,7,11,11,4,3,2,2,0,0,4.8,3.4,1.8,4.8,3.3,1.8,A
Arsenal,Newcastle,3,0,2,0,20,4,14,2,12,11,12,1,2,2,0,0,1.44,4,9,1.44,4,8,H
Bolton,WestBrom,0,0,0,0,18,12,9,7,18,16,7,5,2,2,0,0,1.83,3.5,4.5,1.91,3.3,4.2,D
Everton,Portsmouth,0,3,0,2,16,6,7,5,5,11,4,3,1,0,0,0,2.1,3.3,3.75,2.1,3.3,3.5,A
Hull,Wigan,0,5,0,2,10,8,5,5,18,12,7,3,1,0,0,0,2.5,3.25,2.88,2.5,3.2,2.88,A
Middlesbrough,Stoke,2,1,1,0,21,7,12,2,14,18,4,5,2,4,0,1,1.57,3.6,7,1.62,3.6,6,H
WestHam,Blackburn,4,1,2,1,11,12,6,7,14,21,10,4,1,5,0,0,2.5,3.25,2.88,2.4,3.3,2.9,H
AstonVilla,Liverpool,0,0,0,0,5,8,2,3,9,13,5,8,0,2,0,0,3,3.25,2.4,3,3.2,2.38,D
Chelsea,Tottenham,1,1,1,1,12,6,3,6,10,13,5,8,3,0,0,0,1.4,4.33,9,1.4,4.33,8.5,D
Sunderland,ManCity,0,3,0,1,10,9,4,8,20,11,3,3,4,2,0,0,2.2,3.3,3.4,2.25,3.2,3.3,A
Blackburn,Arsenal,0,4,0,2,10,17,3,10,8,8,5,5,1,1,0,0,4.5,3.5,1.83,4.75,3.4,1.8,A
Fulham,Bolton,2,1,2,0,20,8,13,7,15,11,12,6,1,1,0,0,2.25,3.3,3.3,2.2,3.3,3.3,H
Liverpool,ManUnited,2,1,1,1,16,7,11,3,10,18,5,4,0,3,0,1,3,3,2.6,2.9,3.1,2.5,H
ManCity,Chelsea,1,3,1,1,13,18,7,8,14,10,8,5,0,1,0,1,4.33,3.3,1.91,4.2,3.3,1.91,A
Newcastle,Hull,1,2,0,1,13,8,4,4,13,17,5,3,0,2,1,0,1.62,3.75,5.75,1.7,3.4,5.5,A
Portsmouth,Middlesbrough,2,1,0,1,21,7,12,3,8,6,3,2,2,1,0,0,2,3.5,3.75,2,3.3,3.8,H
WestBrom,WestHam,3,2,2,2,13,21,8,13,9,18,8,8,1,1,0,0,2.4,3.25,3,2.4,3.3,2.9,H
Wigan,Sunderland,1,1,0,1,12,6,8,5,10,9,8,6,1,1,1,0,2.05,3.3,4,2.05,3.25,3.75,D
Stoke,Everton,2,3,0,1,12,8,7,5,10,19,7,8,2,1,0,0,3.4,3.4,2.2,3.3,3.3,2.2,A
Tottenham,AstonVilla,1,2,0,1,17,17,10,13,15,12,12,8,1,4,0,0,2.1,3.3,3.6,2.05,3.3,3.6,A
Blackburn,Fulham,1,0,0,0,11,11,4,5,13,11,4,3,2,0,0,0,2.1,3.3,3.6,2.1,3.3,3.5,H
Bolton,Arsenal,1,3,1,2,12,20,8,9,12,10,7,17,2,2,0,0,6.5,3.75,1.57,6,3.6,1.62,A
Liverpool,Stoke,0,0,0,0,27,3,11,2,8,10,20,3,1,1,0,0,1.2,6.5,15,1.2,6,15,D
Sunderland,Middlesbrough,2,0,0,0,17,14,11,11,9,16,8,7,2,3,0,0,2.38,3.1,3.2,2.3,3.2,3.2,H
WestHam,Newcastle,3,1,2,0,12,11,6,8,8,21,2,6,1,2,0,0,2.1,3.3,3.6,2,3.3,3.8,H
Chelsea,ManUnited,1,1,0,1,20,13,13,8,15,18,7,4,1,7,0,0,2.2,3.1,3.6,2.2,3,3.6,D
Hull,Everton,2,2,1,0,9,17,5,8,11,12,4,6,0,1,0,0,3.1,3.4,2.3,3.25,3.25,2.25,D
ManCity,Portsmouth,6,0,2,0,14,10,10,4,13,14,8,5,0,1,0,0,2,3.3,4,2,3.3,3.8,H
Tottenham,Wigan,0,0,0,0,11,14,4,6,13,12,3,4,2,2,0,0,1.73,3.6,5,1.7,3.4,5.5,D
WestBrom,AstonVilla,1,2,1,2,10,10,6,5,22,16,5,6,3,3,0,0,3.25,3.3,2.25,2.9,3.3,2.4,A
Arsenal,Hull,1,2,0,0,18,7,9,5,8,7,15,4,2,1,0,0,1.2,6,17,1.2,5.75,17,A
AstonVilla,Sunderland,2,1,2,1,12,9,8,3,8,9,5,5,1,1,0,0,1.57,3.75,6.5,1.57,3.6,6.5,H
Everton,Liverpool,0,2,0,0,4,11,2,6,17,20,7,4,3,3,1,0,3.75,3.25,2.1,3.6,3.25,2.1,A
Fulham,WestHam,1,2,0,2,18,16,6,10,15,13,2,4,4,1,1,0,2.3,3.25,3.2,2.25,3.25,3.25,A
ManUnited,Bolton,2,0,0,0,31,10,24,5,8,10,16,4,0,3,0,0,1.22,6,15,1.2,6,15,H
Middlesbrough,WestBrom,0,1,0,0,22,14,13,9,14,13,11,8,2,4,0,0,1.8,3.4,5,1.8,3.4,4.6,A
Newcastle,Blackburn,1,2,0,2,4,9,2,8,6,19,5,5,0,4,0,0,2.6,3.3,2.75,2.5,3.3,2.8,A
Stoke,Chelsea,0,2,0,1,5,14,2,9,9,6,5,5,2,1,0,0,9,4.75,1.36,9.5,4.5,1.36,A
Portsmouth,Tottenham,2,0,1,0,8,15,6,8,18,13,3,6,4,3,1,0,2.5,3.25,3,2.5,3.25,2.8,H
Wigan,ManCity,2,1,2,1,9,11,4,6,12,21,5,3,3,4,0,0,3,3.3,2.38,3.1,3.3,2.3,H
Blackburn,ManUnited,0,2,0,1,6,18,3,9,11,8,3,4,2,1,0,0,6,3.75,1.62,6,3.8,1.57,A
Sunderland,Arsenal,1,1,0,0,8,13,5,7,10,11,1,7,3,5,0,0,6,3.75,1.62,6,3.8,1.57,D
WestBrom,Fulham,1,0,0,0,13,14,8,5,10,13,8,6,2,1,0,0,2.25,3.25,3.25,2.2,3.3,3.3,H
Wigan,Middlesbrough,0,1,0,0,21,6,9,2,10,13,8,2,3,0,0,0,2.1,3.3,3.6,2.1,3.25,3.6,A
Chelsea,AstonVilla,2,0,2,0,27,8,15,3,11,13,7,1,0,3,0,0,1.5,4,7,1.44,4.2,7.5,H
Everton,Newcastle,2,2,2,1,13,11,5,9,18,15,3,5,1,3,0,0,1.73,3.6,5,1.75,3.4,5,D
ManCity,Liverpool,2,3,2,0,7,14,5,7,11,12,1,7,1,1,1,0,3.2,3.3,2.25,3.25,3.25,2.25,A
Portsmouth,Stoke,2,1,1,0,17,8,11,5,7,15,2,5,0,3,0,0,1.67,3.4,6,1.62,3.6,6,H
Tottenham,Hull,0,1,0,1,27,10,16,6,15,15,12,0,4,2,0,0,1.73,3.75,4.75,1.67,3.8,5,A
WestHam,Bolton,1,3,0,2,13,12,5,6,15,8,7,7,4,3,0,0,1.83,3.4,4.75,1.83,3.3,4.6,A
Arsenal,Everton,3,1,0,1,22,7,14,3,8,13,7,4,2,4,0,0,1.36,4.5,10,1.36,4.5,9.5,H
AstonVilla,Portsmouth,0,0,0,0,10,8,3,3,18,19,11,2,1,3,0,1,1.83,3.25,5,1.83,3.3,4.6,D
Bolton,Blackburn,0,0,0,0,10,8,4,1,16,12,11,8,1,3,0,0,2.4,3.25,3,2.5,3.2,2.88,D
Fulham,Sunderland,0,0,0,0,13,14,9,7,12,8,8,5,1,1,0,0,2.25,3.25,3.3,2.2,3.2,3.4,D
Liverpool,Wigan,3,2,1,2,17,7,7,4,10,13,5,2,1,1,0,1,1.4,4.33,9,1.33,4.5,11,H
ManUnited,WestBrom,4,0,0,0,18,6,14,2,11,14,15,1,0,1,0,0,1.2,6.5,15,1.2,6,15,H
Middlesbrough,Chelsea,0,5,0,1,7,21,4,14,13,9,5,7,2,0,0,0,6,3.7,1.62,6.5,3.5,1.6,A
Hull,WestHam,1,0,0,0,12,14,4,5,11,11,3,5,2,1,0,0,2.62,3.25,2.75,2.4,3.2,3,H
Stoke,Tottenham,2,1,1,1,7,11,3,6,12,12,6,1,1,2,0,2,3.25,3.3,2.25,3.2,3.2,2.3,H
Newcastle,ManCity,2,2,1,1,6,20,2,8,15,15,5,10,0,2,1,0,3,3.25,2.4,3,3.25,2.38,D
Blackburn,Middlesbrough,1,1,0,0,13,5,5,2,17,11,9,2,3,1,0,0,2.1,3.25,3.75,2.05,3.3,3.6,D
Everton,ManUnited,1,1,0,1,13,18,9,14,17,11,5,9,3,3,0,0,7.5,4,1.5,6.5,3.8,1.53,D
Sunderland,Newcastle,2,1,1,1,14,10,3,5,11,11,2,4,1,2,0,0,2.2,3.3,3.4,2.2,3.2,3.4,H
WestBrom,Hull,0,3,0,0,24,16,16,10,12,13,14,5,1,2,0,0,2.2,3.3,3.4,2.15,3.3,3.4,A
Chelsea,Liverpool,0,1,0,1,14,8,5,3,17,13,4,2,3,3,0,0,1.91,3.25,4.5,1.91,3.2,4.33,A
ManCity,Stoke,3,0,1,0,18,9,12,6,12,16,6,8,1,0,0,0,1.44,4.33,7.5,1.44,4.33,7,H
Portsmouth,Fulham,1,1,0,0,21,9,12,5,7,7,8,6,0,0,0,0,1.83,3.5,4.5,1.83,3.3,4.6,D
Tottenham,Bolton,2,0,1,0,19,10,9,3,9,16,3,4,0,3,0,1,2.05,3.3,4,1.95,3.3,4,H
WestHam,Arsenal,0,2,0,0,7,20,3,10,13,9,4,9,2,3,1,0,6,3.75,1.62,6,3.8,1.57,A
Wigan,AstonVilla,0,4,0,1,17,9,5,7,14,8,9,4,1,2,0,0,2.6,3.3,2.75,2.6,3.2,2.75,A
Newcastle,WestBrom,2,1,2,0,10,14,5,4,13,11,7,8,0,4,0,0,1.83,3.5,4.5,1.95,3.25,3.3,H
Arsenal,Tottenham,4,4,1,1,20,9,12,6,8,17,9,1,1,4,0,0,1.44,4.5,7.5,1.36,4,7,D
AstonVilla,Blackburn,3,2,1,1,8,11,4,5,5,17,4,5,0,1,0,0,1.67,3.75,5.5,1.67,3.3,4.5,H
Bolton,Everton,0,1,0,0,18,11,12,7,17,12,5,3,1,2,0,0,2.6,3.3,2.75,2.38,3.1,2.62,A
Fulham,Wigan,2,0,1,0,7,5,2,2,9,14,2,2,0,2,0,0,2.38,3.3,3,2.25,3.2,2.75,H
Hull,Chelsea,0,3,0,1,10,27,5,11,11,13,5,5,0,2,0,0,8,4.33,1.44,7,3.75,1.4,A
Liverpool,Portsmouth,1,0,0,0,21,4,10,1,13,12,7,1,0,3,0,0,1.33,5,10,1.36,3.75,8,H
ManUnited,WestHam,2,0,2,0,21,4,12,1,10,9,3,1,1,2,0,0,1.2,6,19,1.2,5,11,H
Middlesbrough,ManCity,2,0,0,0,5,13,3,8,10,15,3,3,1,3,0,0,2.88,3.3,2.5,2.5,3.25,2.4,H
Stoke,Sunderland,1,0,0,0,9,9,6,4,10,8,4,4,2,1,0,0,2.6,3.3,2.75,2.4,3.1,2.6,H
Chelsea,Sunderland,5,0,3,0,17,1,11,0,5,11,4,0,0,1,0,0,1.17,6.5,21,1.2,6,15,H
Everton,Fulham,1,0,0,0,9,15,4,5,11,15,6,5,0,0,0,0,1.67,3.75,5.5,1.73,3.5,5,H
ManUnited,Hull,4,3,3,1,20,11,11,7,12,13,9,1,2,2,0,0,1.17,7,17,1.17,6.5,19,H
Middlesbrough,WestHam,1,1,0,1,11,13,7,8,10,14,5,4,3,4,0,0,2,3.3,4,2.05,3.3,3.6,D
Portsmouth,Wigan,1,2,0,1,16,12,8,8,9,11,9,6,0,3,0,0,1.91,3.4,4.2,2,3.3,3.8,A
Stoke,Arsenal,2,1,1,0,7,13,5,6,11,7,3,5,4,2,0,1,8,4.5,1.4,8,4.5,1.4,H
Tottenham,Liverpool,2,1,0,1,8,14,4,6,18,13,4,4,1,2,0,0,3.5,3.3,2.1,3.5,3.3,2.1,H
WestBrom,Blackburn,2,2,0,1,15,9,8,5,13,18,2,3,3,2,0,1,2.5,3.3,2.88,2.4,3.3,2.9,D
Bolton,ManCity,2,0,0,0,20,11,12,6,15,20,6,1,1,1,0,0,3,3.3,2.38,3.25,3.25,2.25,H
Newcastle,AstonVilla,2,0,0,0,11,6,7,1,13,21,2,6,4,3,0,0,3,3.3,2.38,3.1,3.3,2.3,H
Arsenal,ManUnited,2,1,1,0,11,17,7,9,16,7,5,6,3,2,0,0,3.25,3.25,2.3,3.1,3.1,2.4,H
Hull,Bolton,0,1,0,0,16,10,11,6,15,10,6,7,1,2,0,0,2.25,3.25,3.4,2.2,3.2,3.4,A
Liverpool,WestBrom,3,0,2,0,11,4,10,2,10,8,3,7,2,1,0,0,1.2,6,19,1.22,5.5,15,H
Sunderland,Portsmouth,1,2,1,0,9,10,6,5,8,10,8,3,2,1,0,0,2.38,3.3,3,2.3,3.3,3.1,A
WestHam,Everton,1,3,0,0,15,12,13,7,9,10,9,4,1,1,0,0,2.6,3.25,2.8,2.5,3.3,2.8,A
Wigan,Stoke,0,0,0,0,22,2,14,1,10,12,6,3,1,3,0,0,1.8,3.4,5,1.73,3.5,5,D
AstonVilla,Middlesbrough,1,2,1,1,14,15,9,8,13,5,7,4,2,2,0,0,1.7,3.8,5,1.67,3.8,5,A
Blackburn,Chelsea,0,2,0,1,8,18,3,13,14,11,5,9,2,1,0,0,8,4.33,1.44,7.5,4.2,1.44,A
Fulham,Newcastle,2,1,1,0,11,13,6,7,13,11,6,1,2,2,0,0,2.38,3.25,3.1,2.38,3.25,3,H
ManCity,Tottenham,1,2,1,1,9,14,7,9,12,13,4,5,1,2,2,1,2.25,3.3,3.3,2.15,3.3,3.4,A
Arsenal,AstonVilla,0,2,0,0,11,9,8,6,9,22,8,5,2,4,0,0,1.5,4,7,1.53,3.75,7,A
Blackburn,Sunderland,1,2,1,0,16,10,8,6,9,9,11,9,3,4,0,0,2,3.4,3.8,2.05,3.3,3.6,A
Bolton,Liverpool,0,2,0,1,15,15,9,6,7,7,7,3,1,1,0,0,6,3.75,1.62,6,3.8,1.57,A
Fulham,Tottenham,2,1,1,0,16,7,14,3,2,10,10,3,1,0,0,0,3.3,3.3,2.25,3.1,3.3,2.3,H
ManUnited,Stoke,5,0,2,0,21,3,15,1,5,15,3,0,1,2,0,0,1.14,7.5,23,1.14,7.5,19,H
Newcastle,Wigan,2,2,0,1,17,12,9,7,9,12,4,10,1,3,0,1,2.1,3.3,3.6,2.05,3.25,3.75,D
WestBrom,Chelsea,0,3,0,3,13,15,3,9,7,10,3,10,0,3,0,0,12,5,1.3,11,5,1.3,A
WestHam,Portsmouth,0,0,0,0,11,11,5,7,6,11,8,7,0,1,0,0,2.5,3.25,2.88,2.5,3.2,2.88,D
Everton,Middlesbrough,1,1,0,1,15,11,7,3,11,13,11,1,0,2,0,0,1.83,3.5,4.5,1.83,3.4,4.5,D
Hull,ManCity,2,2,1,2,11,12,6,8,15,16,3,6,2,3,0,0,2.88,3.25,2.5,2.9,3.3,2.4,D
AstonVilla,ManUnited,0,0,0,0,10,12,7,7,12,15,3,6,1,0,0,0,5,3.6,1.73,4.2,3.4,1.75,D
Chelsea,Newcastle,0,0,0,0,25,2,14,0,12,13,8,1,0,2,0,0,1.2,6,19,1.2,5.5,12,D
Liverpool,Fulham,0,0,0,0,18,6,7,6,7,6,9,3,0,0,0,0,1.25,5.5,15,1.22,5.25,11,D
ManCity,Arsenal,3,0,1,0,12,11,8,5,16,9,3,3,0,1,0,0,3.25,3.4,2.2,3.4,3.25,2,H
Middlesbrough,Bolton,1,3,0,2,18,11,5,5,10,15,8,0,2,5,0,0,1.91,3.4,4.33,1.9,3.25,3.75,A
Portsmouth,Hull,2,2,1,0,14,13,7,6,13,13,7,7,2,1,0,0,1.8,3.6,4.5,1.8,3.25,4.2,D
Stoke,WestBrom,1,0,0,0,9,8,7,2,9,7,4,1,1,0,0,0,2.2,3.3,3.4,2.1,3.2,3.2,H
Sunderland,WestHam,0,1,0,1,17,10,6,5,13,16,4,2,2,1,0,0,2.1,3.4,3.5,2.1,3.2,3.2,A
Tottenham,Blackburn,1,0,1,0,16,9,7,6,15,15,6,6,2,3,0,1,1.73,3.75,4.75,1.7,3.4,4.5,H
Wigan,Everton,1,0,0,0,12,7,6,2,8,7,3,3,0,0,0,0,2.5,3.3,2.88,2.5,3.2,2.6,H
AstonVilla,Fulham,0,0,0,0,12,5,4,2,9,16,11,4,0,2,0,0,1.57,3.8,6.5,1.57,3.5,5,D
Middlesbrough,Newcastle,0,0,0,0,14,10,7,5,9,7,7,2,1,1,0,0,2.2,3.3,3.4,2.1,3.1,3.1,D
Stoke,Hull,1,1,0,1,10,6,5,5,17,20,5,3,2,3,0,0,2.4,3.4,2.88,2.25,3.2,2.75,D
Sunderland,Bolton,1,4,1,3,14,11,9,6,9,6,5,6,4,0,0,0,2.25,3.3,3.3,2.25,3.2,2.75,A
Wigan,WestBrom,2,1,0,0,17,17,9,9,10,7,6,8,0,2,0,0,1.73,3.6,5,1.83,3.2,3.75,H
Chelsea,Arsenal,1,2,1,0,12,9,5,6,18,16,3,2,2,0,0,0,1.8,3.4,5,1.67,3.3,4.5,A
ManCity,ManUnited,0,1,0,1,10,12,1,8,17,15,3,8,2,5,0,1,4.33,3.6,1.83,4.33,3.2,1.73,A
Portsmouth,Blackburn,3,2,0,0,9,10,6,2,5,12,8,10,0,1,0,0,2.1,3.3,3.6,2,3.2,3.2,H
Tottenham,Everton,0,1,0,0,14,8,6,6,9,16,5,1,1,3,0,0,1.91,3.5,4,1.95,3.25,3.3,A
Liverpool,WestHam,0,0,0,0,21,7,8,3,5,7,17,5,1,1,0,0,1.3,5,12,1.29,4.33,8.5,D
Arsenal,Wigan,1,0,1,0,11,10,4,4,13,13,8,3,1,2,0,0,1.33,4.75,11,1.3,5,11,H
Blackburn,Liverpool,1,3,0,0,7,10,3,6,11,9,5,6,2,2,0,0,5.5,3.5,1.73,5.5,3.5,1.67,A
Bolton,Chelsea,0,2,0,2,21,11,11,7,14,16,10,2,2,1,0,0,7,3.8,1.53,7,4,1.5,A
Fulham,ManCity,1,1,1,1,12,15,8,7,6,5,9,7,2,1,0,0,2.6,3.2,2.8,2.6,3.2,2.7,D
Hull,Middlesbrough,2,1,0,0,17,9,7,7,10,8,8,6,1,1,0,1,2.38,3.25,3.1,2.4,3.3,2.9,H
ManUnited,Sunderland,1,0,0,0,27,2,15,2,8,8,10,1,1,0,0,0,1.14,7.5,23,1.17,6.5,19,H
Newcastle,Stoke,2,2,2,0,9,12,6,4,10,17,6,3,0,1,0,0,1.8,3.5,4.75,1.8,3.5,4.5,D
Everton,AstonVilla,2,3,1,1,12,5,7,5,18,16,10,6,2,1,0,0,2.62,3.25,2.75,2.62,3.3,2.62,A
WestBrom,Portsmouth,1,1,1,0,14,6,8,3,11,12,3,5,1,2,0,0,2.62,3.25,2.75,2.6,3.2,2.7,D
WestHam,Tottenham,0,2,0,0,11,17,4,12,13,16,7,5,2,0,0,0,2.75,3.25,2.62,2.7,3.2,2.6,A
AstonVilla,Bolton,4,2,2,1,16,9,7,5,7,16,10,3,0,1,0,0,1.67,3.6,5.5,1.67,3.5,5.5,H
Liverpool,Hull,2,2,2,2,22,9,10,3,12,8,8,4,3,3,0,0,1.33,5,10,1.33,4.6,10,D
ManCity,Everton,0,1,0,0,7,11,4,4,10,7,5,7,0,1,0,0,2,3.4,3.8,2.05,3.3,3.6,A
Middlesbrough,Arsenal,1,1,1,1,8,17,3,11,8,11,5,10,0,1,0,0,4.5,3.6,1.8,5,3.5,1.73,D
Stoke,Fulham,0,0,0,0,6,9,2,6,16,2,5,6,1,1,0,0,2.5,3.25,2.88,2.5,3.2,2.88,D
